num,devicetime,id_an,latitude,longitude,name,phone,servertime,speed,status,date,time,time_stop,info,Landmark,hari
1,2018-03-20T18:51:53.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T18:51:54.740Z,0,Stop,2018-03-20,18:51:54,0:01:20,Ngetem,Perumahan,Selasa
1,2018-03-20T18:53:14.001Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T18:53:14.001Z,0,Stop,2018-03-20,18:53:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T18:56:14.379Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T18:56:14.379Z,0,Stop,2018-03-20,18:56:14,0:03:01,Macet,Perumahan,Selasa
1,2018-03-20T18:59:15.877Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T18:59:15.877Z,0,Stop,2018-03-20,18:59:15,0:00:59,Menurunkan Penumpang,,Selasa
1,2018-03-20T19:00:12.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:00:14.158Z,0,Stop,2018-03-20,19:00:14,0:02:01,Ngetem,Perumahan,Selasa
1,2018-03-20T19:02:15.956Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:02:15.956Z,0,Stop,2018-03-20,19:02:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:05:15.898Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:05:15.898Z,0,Stop,2018-03-20,19:05:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:08:15.693Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:08:15.693Z,0,Stop,2018-03-20,19:08:15,0:00:18,Menurunkan Penumpang,,Selasa
1,2018-03-20T19:08:32.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:08:33.613Z,0,Stop,2018-03-20,19:08:33,0:02:42,Ngetem,Perumahan,Selasa
1,2018-03-20T19:11:15.534Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:11:15.534Z,0,Stop,2018-03-20,19:11:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:14:15.491Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:14:15.491Z,0,Stop,2018-03-20,19:14:15,0:02:38,Ngetem,Perumahan,Selasa
